'''
Please cite this paper
Li, J., Zhang, G., Zhang, S. et al. Seismicity characteristics and interseismic 
locking of the Anninghe Fault, Southwest China: Insights from long-term dense 
seismic array observations. Earth Planets Space 77, 63 (2025). 
https://doi.org/10.1186/s40623-025-02167-z
'''
ot,lat,lon,dep,mag,dt_max,num_sta,ex,ey,ez,rms,evid
2013-12-31T02:17:05.390000Z,29.142218,102.29362,12.51,0.3,211.5,4,151.3,120.8,155.2,0.083,15815
2013-12-31T03:16:04.910000Z,29.905103,102.055534,4.31,2.5,330.7,6,224.3,184.2,308.7,0.118,5036
2013-12-31T05:00:23.020000Z,29.872548,102.031502,9.54,2.9,335.5,7,502.4,327.4,429.4,0.201,4928
2013-12-31T06:02:55.200000Z,27.93136,101.300765,6.9,3.2,291.9,12,211.8,273.0,476.1,0.154,15803
2013-12-31T09:17:53.400000Z,27.953133,101.266309,5.87,3.5,293.5,15,201.8,295.3,510.0,0.164,15809
2013-12-31T20:04:05.160000Z,29.908999,102.07465,-0.02,2.5,327.2,6,256.1,178.7,458.3,0.135,4925
2014-01-01T08:23:43.340000Z,29.654865,102.054582,10.05,2.2,220.6,6,311.3,258.6,228.1,0.111,4921
2014-01-01T09:03:21.670000Z,27.926093,101.320337,10.1,2.9,301.6,7,189.5,367.5,436.9,0.114,15812
2014-01-01T12:13:49.820000Z,27.930623,101.298885,9.59,2.5,315.0,4,291.8,479.8,634.4,0.157,15814
2014-01-01T13:12:14.530000Z,29.89436,102.032674,6.44,2.9,335.0,8,245.0,233.6,296.5,0.129,4919
2014-01-01T16:02:31.880000Z,27.946267,101.296248,1.3,3.7,292.5,15,195.9,324.2,637.5,0.139,15811
2014-01-02T07:00:56.970000Z,29.652749,102.066146,9.35,2.0,203.9,6,242.1,213.9,219.1,0.106,5034
2014-01-03T09:20:02.350000Z,29.319808,102.235824,14.5,1.3,324.2,5,212.3,371.3,299.6,0.065,5035
2014-01-03T11:18:41.670000Z,27.945123,101.244751,3.47,4.2,300.0,9,240.4,332.5,633.0,0.153,15819
2014-01-04T04:15:37.130000Z,29.905965,102.063444,1.24,1.8,329.2,5,277.3,217.2,405.3,0.156,5029
2014-01-04T06:06:17.960000Z,27.899235,101.241431,10.71,3.1,306.5,6,506.5,704.3,795.9,0.172,15821
2014-01-04T09:08:20.650000Z,29.159072,102.455168,24.43,0.9,212.3,3,188.4,197.9,144.1,0.073,15822
2014-01-04T11:06:47.080000Z,29.893772,102.052922,4.21,2.7,331.0,5,212.0,142.7,305.8,0.128,5031
2014-01-04T12:19:45.470000Z,27.952647,101.255745,-0.21,2.5,299.2,9,355.9,423.6,1280.7,0.143,15825
2014-01-04T13:06:48.720000Z,29.851581,102.016911,9.3,2.6,339.7,5,412.4,325.2,424.7,0.163,5030
2014-01-04T13:21:31.590000Z,29.163324,102.325374,8.46,0.3,225.6,3,826.4,692.1,742.0,0.140,15820
2014-01-04T15:06:17.530000Z,29.873061,102.042562,6.17,2.2,333.0,5,370.9,335.0,407.0,0.186,15818
2014-01-04T23:20:32.880000Z,29.633457,102.020345,10.85,1.5,232.8,5,500.3,363.4,376.7,0.122,5027
2014-01-05T00:06:58.650000Z,29.644417,102.046012,8.96,2.0,229.5,5,204.3,186.4,222.3,0.077,5028
2014-01-05T06:15:58.940000Z,27.929995,101.274105,8.57,2.4,304.1,5,327.6,395.4,700.8,0.135,15828
2014-01-05T09:21:25.740000Z,27.926152,101.301758,9.09,3.2,293.2,10,286.1,425.5,516.6,0.143,15826
2014-01-05T21:12:44.920000Z,30.24609,102.913411,8.33,4.0,318.1,8,141.2,125.6,177.1,0.138,15827
2014-01-06T00:17:17.080000Z,28.970176,102.336776,22.7,1.1,159.7,6,224.4,140.9,123.8,0.093,15824
2014-01-06T18:20:09.080000Z,29.581714,102.17745,10.32,2.3,183.3,7,308.1,184.0,323.7,0.112,5024
2014-01-07T04:08:34.970000Z,29.85992,101.985596,6.83,2.0,205.3,4,170.4,293.3,450.9,0.121,5026
2014-01-07T05:01:09.120000Z,29.099044,102.355396,21.28,1.5,128.2,6,107.3,106.7,103.9,0.074,15830
2014-01-07T18:10:20.400000Z,29.909115,102.06027,4.27,3.2,329.9,8,270.5,199.0,349.6,0.128,5021
2014-01-08T00:21:10.280000Z,29.851052,101.984692,9.25,1.9,129.9,5,207.4,231.0,353.9,0.126,5023
2014-01-08T02:17:38.850000Z,29.910638,102.044816,3.75,2.8,332.7,6,249.8,183.3,333.5,0.131,5025
2014-01-08T05:07:22.250000Z,27.919922,101.312223,11.01,3.1,291.9,10,316.6,351.9,431.1,0.190,15831
2014-01-08T10:22:06.140000Z,27.93421,101.373039,20.66,2.4,298.2,4,287.5,418.1,617.8,0.147,15840
2014-01-08T12:20:42.440000Z,28.781262,102.458309,23.56,1.5,152.1,10,214.7,116.3,211.1,0.075,15836
2014-01-08T13:20:06.540000Z,28.781535,102.46123,23.34,1.2,152.8,8,215.5,116.7,212.2,0.094,15837
2014-01-08T18:21:57.120000Z,29.168339,102.092489,12.74,0.6,274.3,3,301.9,188.9,283.8,0.088,15839
2014-01-08T19:17:24.240000Z,28.883842,102.509147,24.57,0.7,169.2,5,241.2,169.0,205.2,0.107,15835
2014-01-08T20:20:34.040000Z,28.994482,102.375,23.96,0.6,98.8,8,142.9,114.5,116.0,0.080,15847
2014-01-08T21:13:24.840000Z,29.055448,102.403377,25.4,0.9,102.8,7,133.6,145.8,211.3,0.128,15833
2014-01-09T04:14:48.740000Z,29.010055,102.50708,20.66,0.7,230.4,5,179.9,139.0,173.4,0.089,15834
2014-01-09T04:20:34.780000Z,27.937705,101.274894,9.84,2.5,303.9,7,471.2,769.7,841.5,0.134,15854
2014-01-09T04:21:35.440000Z,27.923993,101.298494,-2.12,2.3,302.9,6,278.2,295.9,1074.2,0.162,15848
2014-01-09T05:13:51.430000Z,27.923285,101.227189,11.08,2.1,306.6,5,329.3,432.9,512.9,0.126,15843
2014-01-09T06:18:31.460000Z,29.900399,101.88645,7.07,1.4,128.7,4,187.0,240.5,350.3,0.129,5020
2014-01-09T10:13:34.730000Z,28.963747,102.446021,21.31,0.5,81.2,9,161.6,130.0,125.3,0.092,15844
2014-01-09T11:08:39.750000Z,29.886479,102.034432,3.0,1.8,341.7,3,303.7,242.9,370.8,0.116,15832
2014-01-09T17:00:21.440000Z,27.92346,101.313289,5.17,3.3,291.6,11,218.3,232.1,542.1,0.165,15850
2014-01-09T20:14:33.220000Z,29.172614,102.351164,23.84,0.6,192.8,5,152.1,168.1,133.8,0.078,15846
2014-01-09T23:10:19.060000Z,27.915993,101.30743,11.08,2.9,315.0,4,351.2,621.1,536.1,0.120,15841
2014-01-10T00:18:45.010000Z,29.912284,102.068937,1.68,2.9,328.4,14,309.4,228.6,468.4,0.092,5016
2014-01-10T00:18:50.490000Z,29.055306,102.389168,22.39,0.3,108.4,7,105.7,102.0,122.8,0.080,15857
2014-01-10T03:21:25.650000Z,27.908008,101.314681,3.84,2.3,302.5,9,178.2,245.6,473.0,0.157,15849
2014-01-10T06:23:57.860000Z,29.211648,102.391781,26.02,0.9,171.5,6,223.1,222.6,268.8,0.098,15855
2014-01-11T05:04:28.900000Z,28.983754,102.455355,21.71,1.6,63.9,11,135.7,105.2,111.8,0.081,15853
2014-01-11T06:17:56.290000Z,29.184328,102.374007,21.64,0.2,136.3,4,368.5,308.8,223.1,0.132,15856
2014-01-11T08:07:25.220000Z,29.906232,102.044181,5.15,2.9,332.8,8,206.8,146.4,294.9,0.145,5018
2014-01-11T22:07:52.040000Z,29.056472,102.482284,19.76,0.7,262.8,4,172.4,218.6,154.3,0.074,15858
2014-01-11T22:16:25.000000Z,27.935594,101.275578,8.76,3.9,298.9,11,280.7,321.3,469.2,0.168,15860
2014-01-12T17:09:23.200000Z,27.840383,102.342855,8.69,1.4,161.9,3,259.7,248.3,199.0,0.074,15859
2014-01-13T03:07:25.930000Z,29.053172,102.394458,21.59,0.6,154.3,4,167.6,151.2,114.1,0.092,15863
2014-01-13T07:17:27.250000Z,29.115184,102.385978,23.18,0.3,174.7,4,180.9,151.9,119.7,0.076,15869
2014-01-13T08:16:26.240000Z,29.857688,101.985596,8.76,2.3,79.3,13,209.4,224.7,423.5,0.142,5012
2014-01-14T02:10:18.040000Z,29.033752,102.441813,25.49,0.7,122.2,7,481.8,402.6,278.1,0.184,15868
2014-01-14T04:22:04.020000Z,27.942078,101.311369,9.01,3.0,301.7,8,191.9,271.9,308.1,0.172,15872
2014-01-14T06:01:05.190000Z,29.214235,102.226546,8.08,0.9,144.2,5,146.7,142.0,130.2,0.100,15861
2014-01-14T07:02:44.250000Z,29.015723,102.436857,19.92,0.5,254.3,3,128.5,111.7,134.5,0.057,15862
2014-01-14T13:19:16.470000Z,29.053646,102.361768,21.73,2.4,93.7,14,149.3,134.8,106.1,0.140,5009
2014-01-14T14:03:46.930000Z,28.951634,102.502645,20.96,0.6,132.4,6,209.0,170.5,215.2,0.160,15874
2014-01-14T18:02:18.740000Z,29.108335,102.387964,22.88,1.1,112.6,8,120.8,129.6,104.5,0.087,15865
2014-01-14T21:01:50.940000Z,28.820321,102.655941,8.12,1.5,219.5,8,205.5,149.9,258.6,0.141,15873
2014-01-14T21:04:34.760000Z,27.908317,101.332015,6.43,2.8,314.0,3,181.4,293.0,375.3,0.110,15875
2014-01-15T00:04:37.290000Z,27.796122,102.075659,13.42,2.2,108.5,6,130.7,151.8,170.7,0.130,5008
2014-01-15T02:06:00.300000Z,29.158738,102.366056,20.17,0.1,175.7,5,166.4,171.6,141.6,0.120,15866
2014-01-15T02:21:12.590000Z,29.051982,102.367318,22.09,0.4,117.4,6,120.9,126.3,179.9,0.122,15871
2014-01-16T05:06:34.120000Z,28.952134,102.471932,20.01,1.0,94.7,6,178.3,140.9,156.3,0.144,15882
2014-01-16T06:11:36.370000Z,29.255609,102.189917,11.85,1.5,156.8,9,158.5,160.0,210.4,0.111,15876
2014-01-16T08:18:09.090000Z,29.26614,102.264209,11.32,0.9,230.5,5,309.2,334.3,324.4,0.079,15877
2014-01-16T14:13:09.090000Z,27.923785,101.330477,2.0,2.7,301.1,7,229.8,299.7,607.4,0.166,15886
2014-01-17T03:17:41.770000Z,29.186896,102.212427,9.74,0.9,141.8,6,117.6,122.7,165.8,0.126,15878
2014-01-17T03:19:08.220000Z,29.180579,102.331323,23.55,0.3,135.5,4,226.8,165.1,122.7,0.075,15890
2014-01-17T04:03:21.640000Z,29.040698,102.386646,23.53,1.5,83.0,10,105.1,117.5,118.5,0.066,15879
2014-01-17T05:18:52.690000Z,27.923197,101.322559,3.43,2.3,301.6,9,175.9,264.9,592.2,0.171,15889
2014-01-17T07:05:01.510000Z,28.984562,102.451099,22.57,1.5,118.8,8,159.4,122.0,110.4,0.115,15880
2014-01-17T21:18:50.200000Z,29.857678,101.985303,10.2,1.8,129.3,5,175.8,534.2,810.3,0.119,5007
2014-01-18T06:09:05.930000Z,29.458234,102.12548,29.55,0.8,178.8,4,115.7,85.0,117.8,0.089,15884
2014-01-18T06:20:20.930000Z,27.589478,102.040853,12.41,2.4,243.5,9,606.7,789.6,719.5,0.064,5004
2014-01-18T08:08:26.570000Z,27.930786,101.335897,3.61,2.8,300.6,6,225.7,315.8,627.9,0.129,15883
2014-01-18T12:10:51.220000Z,27.962644,102.022249,6.36,1.5,146.0,5,227.9,237.1,368.0,0.157,15892
2014-01-18T18:06:26.360000Z,28.952183,102.248869,10.84,1.7,151.2,11,161.6,159.6,136.0,0.100,15887
2014-01-18T19:07:47.800000Z,28.954124,102.246631,11.21,2.2,151.8,15,162.3,159.6,121.0,0.103,5005
2014-01-18T22:18:26.840000Z,29.656624,102.031217,8.05,1.2,238.9,7,238.0,199.0,239.5,0.145,15893
2014-01-19T04:01:07.470000Z,29.0626,102.369141,22.79,0.8,147.6,4,175.6,129.5,91.1,0.066,15891
2014-01-19T04:19:05.990000Z,29.660803,101.990894,11.61,1.1,266.5,4,468.4,349.8,361.0,0.171,5003
2014-01-19T11:10:52.020000Z,28.441882,102.267017,4.34,1.8,91.7,11,212.0,226.8,236.6,0.130,15888
2014-01-19T20:09:40.040000Z,29.4633,102.199211,18.91,0.5,169.4,4,253.8,166.6,328.5,0.158,15895
2014-01-20T00:20:04.330000Z,29.978776,101.623991,6.58,1.5,112.0,5,184.4,238.5,493.9,0.152,5001
2014-01-20T02:22:25.940000Z,29.00659,102.371021,25.77,0.8,160.7,5,207.1,123.3,127.1,0.091,15899
2014-01-20T02:23:24.570000Z,29.136507,102.403841,23.49,0.3,169.6,4,174.6,175.5,206.9,0.136,15905
2014-01-20T16:22:49.140000Z,28.289172,101.097965,9.08,2.9,310.8,6,390.0,858.4,558.7,0.164,15900
2014-01-20T18:12:58.200000Z,28.906769,102.50127,23.51,0.9,107.8,9,192.6,124.8,138.7,0.090,15902
2014-01-21T01:16:18.130000Z,28.928731,102.486743,21.1,0.6,105.2,8,181.8,117.8,145.1,0.102,15903
2014-01-21T04:20:11.700000Z,29.209819,102.268693,9.98,2.0,80.8,15,163.0,165.6,140.4,0.122,4994
2014-01-21T07:21:46.300000Z,29.317883,102.175716,10.26,0.3,295.6,3,423.6,568.9,423.7,0.134,15898
2014-01-21T08:12:11.530000Z,29.440004,102.167594,6.99,1.1,163.7,4,315.9,239.5,281.9,0.127,15911
2014-01-21T09:11:14.580000Z,28.469336,101.973291,9.64,1.1,220.9,8,249.6,147.5,216.1,0.150,15896
2014-01-21T11:01:41.030000Z,29.102873,102.381152,18.04,0.7,115.7,6,174.8,158.0,206.8,0.105,15906
2014-01-21T17:20:51.320000Z,29.654877,101.964437,9.38,1.4,271.7,3,297.9,265.2,362.2,0.111,4999
2014-01-22T01:19:37.110000Z,28.58505,102.725822,12.83,2.1,213.3,17,150.2,119.1,164.2,0.134,5000
2014-01-22T02:19:06.850000Z,28.584011,102.721883,11.55,2.3,212.6,17,128.0,113.3,175.6,0.133,15904
2014-01-22T05:10:37.770000Z,29.155758,102.376058,14.55,0.3,167.1,3,249.6,180.0,186.6,0.081,15901
2014-01-22T10:07:59.560000Z,28.440955,102.262793,3.52,1.0,153.9,4,267.7,254.8,264.8,0.119,15910
2014-01-22T16:16:12.040000Z,29.232404,102.281209,11.84,1.4,115.2,7,144.7,232.9,209.4,0.102,4993
2014-01-22T17:19:17.840000Z,29.209131,102.264518,9.93,2.1,81.7,15,134.6,163.7,148.5,0.107,4995
2014-01-22T22:19:52.920000Z,29.21283,102.255599,9.48,0.6,190.6,3,175.2,256.3,173.7,0.074,15914
2014-01-22T23:19:39.320000Z,29.212398,102.262931,9.57,2.1,79.3,15,162.1,165.7,133.2,0.134,15915
2014-01-23T01:05:55.020000Z,29.191121,102.379077,27.66,1.9,95.8,13,207.3,187.2,197.9,0.127,15908
2014-01-23T02:05:18.350000Z,29.193846,102.377653,27.81,1.9,93.5,12,203.8,188.2,199.1,0.103,15909
2014-01-23T03:12:18.240000Z,27.919857,101.288517,8.41,2.2,331.3,4,349.5,816.1,867.5,0.158,15918
2014-01-23T04:15:03.510000Z,29.162465,102.235685,9.29,0.9,140.1,5,166.5,149.4,184.9,0.093,15912
2014-01-23T10:15:16.250000Z,29.162107,102.240959,9.95,0.5,136.4,5,169.0,128.7,156.2,0.088,15913
2014-01-23T11:09:19.210000Z,27.916311,102.091463,12.88,0.9,121.3,4,268.2,202.7,256.6,0.162,15917
2014-01-23T19:20:03.120000Z,29.867424,101.983862,5.25,0.9,172.2,3,202.8,205.3,433.0,0.096,4992
2014-01-24T00:22:50.930000Z,27.922056,101.308504,1.8,3.1,302.4,12,242.6,281.7,845.1,0.163,15927
2014-01-24T02:21:03.610000Z,27.927822,101.296468,9.25,4.0,292.3,14,214.7,297.6,512.7,0.143,15923
2014-01-24T02:21:03.970000Z,27.920787,101.31495,8.96,4.1,297.6,13,213.9,322.0,386.5,0.156,15924
2014-01-24T04:03:20.100000Z,27.921755,102.104907,10.62,0.7,113.9,4,181.2,141.4,212.7,0.099,15916
2014-01-24T13:21:06.560000Z,27.917995,101.302246,0.8,3.2,298.4,13,232.8,284.9,667.7,0.156,15925
2014-01-24T14:21:21.820000Z,27.925694,101.252352,-1.42,3.0,294.5,14,248.1,376.9,1057.9,0.139,15934
2014-01-24T15:21:50.280000Z,27.929767,101.309977,1.41,3.1,297.5,12,123.9,296.3,559.7,0.147,15921
2014-01-24T21:20:35.420000Z,29.113654,102.393245,23.94,1.5,89.0,15,151.2,167.9,128.3,0.076,4991
2014-01-24T22:21:42.880000Z,27.929338,101.315218,8.06,3.5,297.3,12,155.5,316.5,399.0,0.167,15922
2014-01-25T06:19:36.570000Z,27.93799,101.249316,1.68,2.6,305.2,10,244.3,312.9,678.9,0.183,15920
2014-01-25T07:18:19.830000Z,27.935254,101.26665,9.57,3.0,293.4,14,318.0,518.5,447.4,0.173,15932
2014-01-25T10:21:52.910000Z,29.197323,102.346916,8.97,1.0,92.6,8,300.3,370.2,282.8,0.138,15943
2014-01-25T18:12:39.160000Z,27.943418,101.330632,3.73,2.5,300.6,8,345.9,345.8,798.5,0.168,15937
2014-01-25T20:04:44.640000Z,27.92441,101.309782,2.07,3.5,302.3,8,154.4,309.8,605.7,0.133,15928
2014-01-26T01:03:33.930000Z,29.186823,102.372778,13.36,0.8,150.3,3,200.3,182.2,234.2,0.098,15936
2014-01-26T01:17:27.290000Z,29.028986,102.365991,22.77,1.0,113.2,9,96.3,93.5,102.7,0.070,15930
2014-01-26T07:17:28.410000Z,29.600022,102.062207,12.24,1.4,196.1,5,311.1,175.5,187.5,0.135,15931
2014-01-26T10:22:19.760000Z,29.049469,102.385229,23.11,0.7,176.5,5,142.6,95.3,130.8,0.081,15935
2014-01-26T21:13:23.520000Z,29.189968,102.370467,26.45,0.5,146.2,4,247.0,199.5,196.1,0.123,15947
2014-01-27T00:15:55.510000Z,27.926678,101.262386,3.07,2.6,306.0,9,246.5,316.3,824.2,0.161,15951
2014-01-27T02:12:04.580000Z,29.0783,102.358781,20.34,0.4,125.1,5,174.2,145.0,96.0,0.101,15938
2014-01-27T02:13:00.290000Z,27.925071,101.337329,6.57,2.6,300.7,11,181.8,299.0,455.9,0.185,15939
2014-01-27T03:04:57.550000Z,30.09507,102.478923,20.43,2.1,87.4,11,162.3,152.4,190.3,0.139,4988
2014-01-27T03:13:15.570000Z,29.222868,102.325529,20.96,1.4,104.5,12,147.3,186.7,114.1,0.098,4990
2014-01-27T04:09:13.810000Z,29.154392,102.37159,24.1,0.8,93.1,6,147.7,202.5,162.0,0.131,15944
2014-01-27T04:17:46.060000Z,28.642017,102.257096,8.92,0.5,171.6,3,144.5,151.0,179.6,0.014,15954
2014-01-27T05:11:29.780000Z,29.010527,102.252026,10.43,1.4,160.9,8,159.1,176.3,220.0,0.147,15950
2014-01-27T07:15:52.420000Z,29.161035,102.335474,20.26,0.7,92.0,6,135.8,164.6,147.9,0.113,15940
2014-01-27T10:20:00.520000Z,28.63396,102.684578,11.47,1.2,241.2,6,267.6,224.9,304.8,0.114,15942
2014-01-27T18:09:09.880000Z,27.921643,102.093498,10.35,1.1,121.4,5,240.0,135.4,221.7,0.125,15945
2014-01-27T19:12:29.240000Z,29.215814,102.215259,11.68,1.2,153.6,5,153.8,146.8,172.3,0.111,15946
2014-01-27T22:18:25.680000Z,29.081215,102.38243,24.08,0.2,145.5,4,154.9,127.6,110.1,0.074,15955
2014-01-28T06:22:47.180000Z,27.936491,101.281616,3.61,3.2,303.5,12,256.8,289.2,788.8,0.144,15949
2014-01-28T09:16:25.780000Z,28.638617,102.255469,10.56,0.1,170.8,3,143.4,158.6,177.2,0.009,15952
2014-01-29T00:16:34.840000Z,28.645264,102.245687,9.29,0.5,160.1,3,142.5,153.2,177.8,0.016,15953
2014-01-29T02:15:19.570000Z,27.832713,101.905973,12.8,1.3,135.0,9,164.9,73.0,149.0,0.054,15960
2014-01-29T04:05:52.340000Z,27.942751,101.292049,9.25,3.0,302.8,8,167.7,290.1,352.6,0.144,15958
2014-01-29T05:16:24.160000Z,29.032926,102.40411,24.85,0.4,169.4,5,195.0,156.2,147.7,0.066,15962
2014-01-29T07:18:15.100000Z,29.048684,102.217399,13.45,1.4,172.1,9,154.4,127.7,127.6,0.083,15956
2014-01-29T14:18:01.060000Z,29.929464,102.057756,3.31,1.7,330.8,6,298.9,230.9,408.6,0.170,4984
2014-01-30T01:03:49.470000Z,29.90108,102.068547,4.34,1.4,335.8,3,272.7,160.8,325.7,0.095,15964
2014-01-30T06:03:17.740000Z,30.306396,101.621541,8.9,2.1,143.7,4,310.2,368.4,821.5,0.097,4983
2014-01-30T07:15:23.670000Z,29.18257,102.26766,10.78,0.5,145.3,4,156.9,148.9,199.6,0.098,15961
2014-01-30T08:17:45.920000Z,28.858384,102.085376,6.16,1.1,197.0,8,160.5,182.0,220.7,0.114,15979
2014-01-30T09:22:45.510000Z,30.150328,102.456478,14.31,0.9,156.5,4,141.0,247.8,268.3,0.128,4982
2014-01-30T14:11:16.210000Z,27.928471,101.287321,4.7,3.0,303.4,12,205.6,296.6,513.0,0.161,15969
2014-01-30T16:13:17.600000Z,28.932507,102.492236,20.02,0.3,206.5,4,184.9,121.1,158.8,0.117,15976
2014-01-30T20:05:53.960000Z,27.926257,101.33418,9.29,2.6,303.3,8,173.4,362.9,513.6,0.158,15975
2014-01-30T20:14:45.800000Z,27.934324,101.294971,5.86,2.7,305.0,11,213.7,268.7,443.6,0.154,15970
2014-01-31T00:16:09.420000Z,27.929759,101.298901,6.93,2.5,302.7,10,236.0,318.6,450.6,0.130,15971
2014-01-31T01:15:04.750000Z,28.313544,101.094792,1.02,3.7,292.6,13,546.3,840.5,1862.0,0.143,15978
2014-01-31T06:14:40.880000Z,27.954053,101.329411,9.56,2.1,313.1,7,247.1,443.2,455.4,0.169,15977
2014-01-31T14:05:50.800000Z,27.639335,101.874284,12.85,1.4,288.9,3,309.4,295.6,271.4,0.089,15982
2014-02-01T00:05:51.330000Z,27.929488,101.290381,4.21,2.4,315.4,5,186.5,373.7,674.4,0.109,15983
2014-02-01T02:17:47.880000Z,28.938464,102.298787,9.09,0.6,156.3,3,292.2,217.3,208.6,0.044,15980
2014-02-01T18:01:56.480000Z,30.026438,102.404321,7.27,1.7,315.9,5,657.9,442.3,728.2,0.109,15988
2014-02-01T20:23:53.400000Z,29.159357,102.347721,23.37,0.3,164.6,4,155.6,162.2,152.1,0.089,15985
2014-02-02T08:23:10.680000Z,28.869257,102.677922,6.31,1.2,267.5,5,367.4,335.2,445.9,0.155,15986
2014-02-02T09:23:41.320000Z,29.113727,102.378882,23.91,0.4,192.1,3,137.8,168.2,125.0,0.070,15987
2014-02-02T17:03:55.040000Z,29.118087,102.021997,12.95,2.4,187.4,14,358.0,203.6,422.1,0.095,15989
2014-02-02T22:14:42.240000Z,29.043994,102.384977,23.92,2.3,107.1,17,103.5,92.3,108.7,0.074,15995
2014-02-03T01:01:42.290000Z,28.987655,102.445679,20.13,1.9,62.2,12,144.8,100.0,113.8,0.108,15996
2014-02-03T02:11:15.270000Z,29.170398,102.331356,28.17,2.9,90.4,18,132.7,163.5,194.3,0.113,15992
2014-02-03T03:22:03.470000Z,27.625539,101.816984,12.84,1.0,303.1,3,267.8,275.3,362.6,0.158,16000
2014-02-03T04:22:41.650000Z,29.179329,102.253158,11.85,0.4,200.5,5,190.2,138.2,191.1,0.097,16001
2014-02-03T06:14:38.110000Z,29.650236,102.055729,9.32,1.8,206.2,6,263.5,194.8,223.1,0.149,15998
2014-02-03T22:12:17.080000Z,29.07737,102.438696,22.04,0.8,234.1,3,174.7,163.4,144.1,0.071,15997
2014-02-04T02:17:51.020000Z,28.700142,102.435872,19.67,1.1,103.4,12,230.4,149.6,216.3,0.125,16005
2014-02-04T11:01:53.150000Z,27.919102,101.311808,0.32,3.0,314.7,6,243.7,431.5,917.3,0.069,16002
2014-02-06T06:06:16.100000Z,28.35776,102.604297,10.25,2.0,229.9,9,144.1,153.5,142.7,0.137,16007
2014-02-06T09:13:52.720000Z,29.051927,102.408936,23.67,0.8,100.2,9,114.9,105.2,119.3,0.082,16011
2014-02-07T04:14:53.360000Z,29.226076,102.35166,23.77,0.9,139.8,5,229.4,224.8,193.3,0.122,16017
2014-02-07T07:01:03.330000Z,29.325637,102.239201,2.21,1.6,325.5,4,301.4,352.3,364.0,0.040,16009
2014-02-07T20:23:33.240000Z,29.10861,102.274178,14.72,0.7,176.8,5,188.8,110.1,135.5,0.077,16020
2014-02-07T21:21:12.100000Z,29.33245,102.148779,10.33,0.9,181.3,5,363.5,263.7,335.6,0.148,16012
2014-02-08T05:12:20.810000Z,29.168667,102.327401,20.21,0.3,206.5,3,207.6,179.4,165.4,0.076,16010
2014-02-08T07:22:07.370000Z,28.938409,102.47478,25.33,0.8,89.5,9,206.0,167.0,163.0,0.107,16013
2014-02-08T10:19:54.060000Z,29.062417,102.368237,22.94,0.4,149.6,5,107.9,97.1,136.8,0.092,16024
2014-02-08T22:07:54.920000Z,27.942202,101.302433,10.02,2.7,335.3,3,314.3,651.2,522.0,0.087,16014
2014-02-09T01:19:52.620000Z,28.498199,102.695312,12.12,1.4,279.3,5,104.0,99.3,193.1,0.108,16030
2014-02-09T03:17:05.120000Z,29.165194,101.904102,11.97,1.8,248.8,7,256.0,387.5,814.1,0.156,16019
2014-02-09T17:03:27.580000Z,28.970984,102.480892,22.2,1.3,76.5,10,165.2,112.2,143.1,0.127,16025
2014-02-09T19:15:02.120000Z,29.150232,102.211629,14.3,0.3,221.2,4,436.2,265.6,269.5,0.117,16023
2014-02-09T21:13:10.720000Z,29.113422,102.388322,25.56,0.4,177.1,5,132.1,126.8,108.7,0.054,16021
2014-02-10T06:13:05.460000Z,28.89398,102.469482,31.0,0.9,93.3,8,230.0,249.5,220.7,0.104,16022
2014-02-10T07:19:53.290000Z,29.123745,102.402002,28.08,1.7,105.9,16,145.6,125.8,138.3,0.146,16034
2014-02-10T17:13:31.240000Z,29.180208,102.334554,28.09,0.9,133.3,7,143.6,177.9,201.3,0.104,16028
2014-02-10T19:06:20.400000Z,28.500566,102.697803,12.66,2.0,251.3,9,121.3,117.0,199.3,0.126,16026
2014-02-10T19:06:58.600000Z,28.493323,102.691797,12.34,1.4,279.4,5,125.5,122.4,190.7,0.125,16027
2014-02-11T02:15:51.030000Z,29.152944,102.353296,21.24,0.6,162.6,6,123.7,155.4,95.0,0.080,16029
2014-02-11T09:12:52.960000Z,28.430813,102.23313,1.79,1.0,137.2,5,374.5,307.1,327.0,0.163,16042
2014-02-11T13:22:48.080000Z,29.033134,102.380379,23.98,0.8,108.0,8,176.0,128.4,120.7,0.102,16045
2014-02-11T15:20:48.900000Z,28.939026,102.228548,7.19,1.1,220.1,6,167.6,161.2,122.9,0.084,16044
2014-02-11T16:05:33.240000Z,29.066195,102.374642,24.44,0.8,145.8,5,129.6,108.4,119.2,0.057,16038
2014-02-11T21:17:41.320000Z,29.075267,102.43527,21.32,1.8,93.2,16,138.9,131.8,92.2,0.100,16043
2014-02-11T23:04:07.880000Z,29.06981,102.370581,24.53,0.7,148.9,5,197.2,143.9,162.5,0.092,16032
2014-02-12T00:05:24.480000Z,29.011076,102.398958,23.45,0.8,242.2,3,156.2,106.2,115.3,0.060,16033
2014-02-12T07:05:50.770000Z,29.00365,102.37828,23.8,1.5,100.8,11,125.2,92.8,117.7,0.105,16039
2014-02-12T08:02:42.590000Z,29.083124,102.36141,25.13,1.6,124.2,10,105.6,109.0,129.0,0.088,16036
2014-02-12T11:00:34.210000Z,29.205743,102.219938,13.4,1.3,235.6,5,198.6,155.6,169.0,0.091,16035
2014-02-12T11:05:16.170000Z,29.00993,102.3795,22.79,0.9,125.1,5,186.7,173.6,118.5,0.076,16040
